# TUM trajectory format
# timestamp tx ty tz qx qy qz qw
1762813611.874904633 -0.274890 0.424600 0.098997 -0.000001 -0.000000 0.968889 0.247495
1762813611.896323681 -0.279445 0.426584 0.098997 -0.000001 -0.000000 0.969248 0.246085
1762813611.979333639 -0.283987 0.428535 0.098997 -0.000002 -0.000000 0.969612 0.244646
1762813612.000072002 -0.288532 0.430471 0.098997 -0.000002 -0.000000 0.969974 0.243208
1762813612.023064852 -0.293081 0.432394 0.098997 -0.000003 -0.000000 0.970333 0.241774
1762813612.103283167 -0.297634 0.434303 0.098997 -0.000003 -0.000000 0.970689 0.240341
1762813612.126324892 -0.302191 0.436199 0.098997 -0.000003 -0.000000 0.971042 0.238910
1762813612.207821131 -0.306752 0.438082 0.098997 -0.000003 0.000000 0.971392 0.237481
1762813612.233434200 -0.311435 0.440372 0.098997 0.000000 -0.000000 0.971491 0.237076
1762813612.255448818 -0.316128 0.442634 0.098997 0.000000 -0.000000 0.971613 0.236575
1762813612.339261293 -0.320823 0.444892 0.098997 0.000001 -0.000000 0.971735 0.236073
1762813612.360198736 -0.325519 0.447144 0.098997 0.000001 -0.000000 0.971858 0.235569
1762813612.442241192 -0.330218 0.449391 0.098997 0.000001 -0.000000 0.971980 0.235065
1762813612.462507010 -0.334852 0.451799 0.098997 -0.000000 -0.000000 0.971961 0.235141
1762813612.485221386 -0.339477 0.454176 0.098997 0.000001 -0.000000 0.971961 0.235142
1762813612.561322451 -0.344103 0.456553 0.098997 0.000001 -0.000000 0.971961 0.235141
1762813612.587205887 -0.348540 0.458839 0.098997 0.000001 -0.000000 0.971959 0.235151
1762813612.675606251 -0.352923 0.461091 0.098997 0.000000 -0.000000 0.971959 0.235150
1762813612.696931124 -0.357379 0.463240 0.098998 -0.000001 -0.000001 0.972057 0.234745
1762813612.717991829 -0.361829 0.465354 0.098997 0.000001 -0.000000 0.972175 0.234257
1762813612.800628662 -0.366295 0.467462 0.098997 0.000001 -0.000000 0.972298 0.233745
1762813612.821179867 -0.370905 0.469734 0.098996 0.000007 0.000003 0.972357 0.233499
1762813612.898161888 -0.375576 0.471965 0.098996 0.000006 0.000003 0.972461 0.233064
1762813612.918973207 -0.380153 0.474203 0.098998 -0.000002 -0.000001 0.972525 0.232798
1762813612.942833185 -0.384736 0.476436 0.098998 -0.000001 -0.000001 0.972593 0.232513
1762813613.018070936 -0.389424 0.478652 0.098997 0.000001 -0.000000 0.972706 0.232043
1762813613.041086912 -0.393884 0.480781 0.098998 -0.000000 -0.000001 0.972794 0.231674
1762813613.128044128 -0.398357 0.482864 0.098997 0.000000 -0.000000 0.972914 0.231168
1762813613.150065660 -0.402834 0.484941 0.098997 0.000000 -0.000000 0.973033 0.230666
1762813613.170943737 -0.407230 0.487199 0.098997 -0.000000 0.000001 0.973003 0.230791
1762813613.252502441 -0.411629 0.489408 0.098997 0.000001 -0.000000 0.973005 0.230786
1762813613.273734331 -0.416291 0.491645 0.098997 -0.000000 0.000001 0.973077 0.230481
1762813613.351454020 -0.421019 0.493842 0.098997 0.000000 0.000001 0.973193 0.229990
1762813613.372216225 -0.425629 0.496136 0.098996 0.000005 -0.000005 0.973199 0.229964
1762813613.392734289 -0.430333 0.498565 0.098996 0.000003 -0.000003 0.973150 0.230173
1762813613.468697786 -0.435024 0.500976 0.098996 0.000004 -0.000004 0.973111 0.230339
1762813613.492003918 -0.439520 0.503134 0.098996 0.000002 -0.000004 0.973180 0.230047
1762813613.573575974 -0.443911 0.505049 0.098998 -0.000001 0.000001 0.973366 0.229258
1762813613.594481230 -0.448244 0.507143 0.098998 -0.000001 0.000001 0.973407 0.229082
1762813613.615075827 -0.452654 0.509343 0.098997 0.000001 -0.000000 0.973406 0.229089
1762813613.701044559 -0.457062 0.511540 0.098997 0.000001 -0.000000 0.973406 0.229089
1762813613.721324205 -0.461769 0.513749 0.098997 0.000001 -0.000000 0.973498 0.228695
1762813613.803814411 -0.466501 0.515921 0.098997 0.000001 -0.000000 0.973617 0.228187
1762813613.826446295 -0.471236 0.518087 0.098997 0.000001 -0.000000 0.973737 0.227676
1762813613.851593256 -0.475973 0.520249 0.098997 0.000001 -0.000000 0.973856 0.227167
1762813613.928278685 -0.480713 0.522406 0.098997 0.000001 0.000000 0.973975 0.226657
1762813613.952277422 -0.485370 0.524713 0.098997 0.000001 -0.000000 0.973962 0.226713
1762813614.041267395 -0.490035 0.527010 0.098997 0.000001 -0.000000 0.973962 0.226713
1762813614.064185143 -0.494766 0.529195 0.098997 0.000001 0.000000 0.974057 0.226302
1762813614.085195303 -0.499509 0.531346 0.098997 0.000001 0.000000 0.974175 0.225796
1762813614.168858528 -0.504253 0.533491 0.098997 0.000000 0.000000 0.974293 0.225286
1762813614.189197779 -0.508678 0.535789 0.098997 0.000001 -0.000000 0.974196 0.225705
1762813614.268489361 -0.513026 0.538095 0.098997 0.000000 -0.000000 0.974079 0.226209
1762813614.289076805 -0.517425 0.540764 0.098998 -0.000000 0.000000 0.973740 0.227663
1762813614.313679695 -0.521884 0.543474 0.098998 0.000000 0.000001 0.973401 0.229108
1762813614.390569925 -0.526335 0.546198 0.098998 0.000000 0.000001 0.973060 0.230551
1762813614.412811756 -0.530906 0.548677 0.098997 0.000000 -0.000000 0.972935 0.231079
1762813614.502211094 -0.535474 0.551151 0.098997 0.000000 -0.000000 0.972816 0.231578
1762813614.524140120 -0.540038 0.553628 0.098997 0.000000 -0.000000 0.972698 0.232075
1762813614.545435667 -0.544602 0.556110 0.098997 0.000000 -0.000000 0.972580 0.232570
1762813614.623351812 -0.549165 0.558596 0.098997 -0.000000 -0.000000 0.972462 0.233061
1762813614.644243717 -0.553725 0.561087 0.098997 -0.000000 -0.000000 0.972345 0.233551
1762813614.723834991 -0.558285 0.563582 0.098997 -0.000000 -0.000000 0.972227 0.234041
1762813614.744230986 -0.562609 0.565965 0.098997 0.000000 -0.000000 0.972110 0.234527
1762813614.766005993 -0.566920 0.568345 0.098997 -0.000000 -0.000000 0.971991 0.235017
1762813614.847321510 -0.571229 0.570729 0.098997 -0.000000 -0.000001 0.971873 0.235506
1762813614.870455503 -0.575772 0.573238 0.098997 0.000000 -0.000000 0.971755 0.235991
1762813614.948217630 -0.580321 0.575756 0.098997 -0.000000 -0.000000 0.971637 0.236479
1762813614.969539404 -0.584925 0.578136 0.098997 0.000000 -0.000000 0.971638 0.236474
1762813614.989984035 -0.589544 0.580525 0.098997 0.000000 -0.000000 0.971638 0.236474
1762813615.075503588 -0.594163 0.582915 0.098997 0.000000 -0.000000 0.971638 0.236472
1762813615.096798658 -0.598704 0.585429 0.098998 -0.000000 -0.000000 0.971524 0.236940
1762813615.180473328 -0.603252 0.587957 0.098998 -0.000000 -0.000000 0.971405 0.237427
1762813615.201492310 -0.607799 0.590491 0.098998 -0.000000 -0.000000 0.971286 0.237914
1762813615.222062349 -0.612342 0.593028 0.098998 -0.000000 -0.000000 0.971166 0.238403
1762813615.300064802 -0.616882 0.595570 0.098998 -0.000000 -0.000000 0.971046 0.238893
1762813615.326294422 -0.621210 0.597998 0.098997 0.000001 0.000000 0.970935 0.239342
1762813615.406820059 -0.625499 0.600422 0.098997 0.000000 0.000000 0.970812 0.239843
1762813615.428946257 -0.630024 0.602970 0.098998 -0.000001 -0.000000 0.970692 0.240327
1762813615.450111389 -0.634546 0.605532 0.098997 0.000000 -0.000000 0.970566 0.240834
1762813615.533435583 -0.639066 0.608097 0.098997 0.000000 -0.000000 0.970441 0.241340
1762813615.554436207 -0.643658 0.610535 0.098998 -0.000002 -0.000001 0.970438 0.241351
1762813615.636053801 -0.648303 0.613095 0.098998 -0.000002 -0.000001 0.970369 0.241629
1762813615.656421423 -0.652889 0.615662 0.098998 -0.000001 -0.000001 0.970274 0.242010
1762813615.683394670 -0.657349 0.618060 0.098998 -0.000000 -0.000001 0.970264 0.242050
1762813615.760080099 -0.661760 0.620368 0.098997 0.000002 0.000000 0.970291 0.241940
1762813615.786265373 -0.666110 0.622812 0.098996 0.000004 0.000002 0.970197 0.242318
1762813615.870774746 -0.670279 0.625284 0.098998 -0.000000 0.000000 0.970021 0.243019
1762813615.892516136 -0.674541 0.627657 0.098998 -0.000001 -0.000001 0.969959 0.243267
1762813615.913415194 -0.679028 0.629990 0.098998 -0.000001 -0.000001 0.970008 0.243072
1762813615.995124817 -0.683691 0.632302 0.098997 0.000001 -0.000000 0.970136 0.242563
1762813616.016042948 -0.688219 0.634924 0.098998 -0.000002 0.000002 0.969990 0.243146
1762813616.099172831 -0.692741 0.637553 0.098997 0.000000 0.000000 0.969845 0.243723
1762813616.119813919 -0.697229 0.640127 0.098997 0.000002 -0.000002 0.969730 0.244181
1762813616.143928289 -0.701715 0.642714 0.098997 0.000002 -0.000002 0.969611 0.244650
1762813616.220100880 -0.706185 0.645272 0.098997 0.000000 0.000000 0.969508 0.245059
1762813616.240899324 -0.710765 0.647773 0.098997 0.000001 -0.000001 0.969493 0.245119
1762813616.321534395 -0.715333 0.650225 0.098997 0.000001 -0.000000 0.969502 0.245085
1762813616.342041492 -0.719598 0.652703 0.098997 0.000001 -0.000000 0.969378 0.245575
1762813616.363351107 -0.723848 0.655191 0.098997 0.000001 -0.000000 0.969248 0.246085
1762813616.444294930 -0.728095 0.657682 0.098997 0.000001 -0.000000 0.969119 0.246593
1762813616.465600014 -0.732640 0.660177 0.098997 0.000001 -0.000000 0.969109 0.246633
1762813616.565137625 -0.737206 0.662662 0.098997 0.000001 -0.000000 0.969109 0.246633
1762813616.591402054 -0.741773 0.665147 0.098997 0.000001 -0.000000 0.969109 0.246632
1762813616.613313198 -0.746340 0.667633 0.098997 0.000001 -0.000000 0.969109 0.246631
1762813616.699500322 -0.750907 0.670118 0.098997 0.000001 -0.000000 0.969110 0.246631
1762813616.725412130 -0.755240 0.672476 0.098997 0.000001 -0.000000 0.969110 0.246631
1762813616.806425810 -0.759567 0.674831 0.098997 0.000001 -0.000000 0.969110 0.246630
1762813616.827064991 -0.764213 0.677182 0.098997 0.000001 -0.000000 0.969235 0.246138
1762813616.847519636 -0.768865 0.679524 0.098997 0.000001 0.000000 0.969363 0.245634
1762813616.923360586 -0.773519 0.681861 0.098997 0.000001 0.000000 0.969490 0.245130
1762813616.952262640 -0.778176 0.684194 0.098997 0.000001 0.000000 0.969618 0.244626
1762813617.031556845 -0.782835 0.686523 0.098997 0.000001 0.000000 0.969744 0.244122
1762813617.054934978 -0.787422 0.688980 0.098997 0.000001 -0.000000 0.969750 0.244101
1762813617.075430632 -0.792002 0.691442 0.098997 0.000001 -0.000000 0.969750 0.244100
1762813617.159308910 -0.796583 0.693903 0.098997 0.000001 -0.000000 0.969750 0.244100
1762813617.181444883 -0.801090 0.696499 0.098997 0.000001 -0.000000 0.969627 0.244588
1762813617.266069412 -0.805588 0.699101 0.098997 0.000001 -0.000000 0.969500 0.245090
1762813617.286638260 -0.810082 0.701708 0.098997 0.000001 -0.000000 0.969374 0.245590
1762813617.309302807 -0.814575 0.704319 0.098997 0.000001 -0.000000 0.969247 0.246091
1762813617.387811184 -0.819064 0.706934 0.098997 0.000001 -0.000000 0.969120 0.246591
1762813617.413148403 -0.823331 0.709432 0.098997 0.000001 -0.000000 0.968994 0.247085
1762813617.500546217 -0.827895 0.711925 0.098997 0.000000 -0.000000 0.968991 0.247097
1762813617.521117449 -0.832384 0.714548 0.098997 0.000000 -0.000000 0.968865 0.247588
1762813617.542127609 -0.836869 0.717177 0.098997 0.000000 -0.000000 0.968739 0.248083
1762813617.620607138 -0.841352 0.719810 0.098997 -0.000000 -0.000000 0.968612 0.248576
1762813617.641136646 -0.845698 0.722213 0.098997 0.000001 -0.000000 0.968601 0.248621
1762813617.721771002 -0.850016 0.724586 0.098997 0.000000 -0.000000 0.968601 0.248620
1762813617.743514061 -0.854506 0.727225 0.098998 -0.000000 -0.000000 0.968477 0.249101
1762813617.774800777 -0.858987 0.729867 0.098998 -0.000000 -0.000000 0.968351 0.249592
1762813617.854043484 -0.863464 0.732514 0.098998 -0.000000 -0.000000 0.968225 0.250082
1762813617.875374079 -0.867940 0.735165 0.098998 -0.000000 -0.000000 0.968098 0.250573
1762813617.958325386 -0.872413 0.737820 0.098998 -0.000000 -0.000000 0.967971 0.251063
1762813617.978770733 -0.876678 0.740365 0.098997 -0.000000 -0.000000 0.967846 0.251545
1762813617.999430180 -0.880906 0.742896 0.098998 -0.000000 -0.000000 0.967718 0.252037
1762813618.082370281 -0.885132 0.745430 0.098997 -0.000000 -0.000000 0.967589 0.252530
1762813618.103859186 -0.889606 0.748112 0.098997 0.000001 0.000000 0.967460 0.253026
1762813618.180900574 -0.894064 0.750790 0.098997 0.000000 -0.000000 0.967330 0.253522
1762813618.204057455 -0.898519 0.753472 0.098997 0.000000 -0.000000 0.967199 0.254019
1762813618.224513531 -0.902846 0.755953 0.098997 0.000001 -0.000000 0.967168 0.254136
1762813618.307939529 -0.907137 0.758375 0.098997 0.000000 -0.000000 0.967169 0.254135
1762813618.328878403 -0.911616 0.761340 0.098998 -0.000003 0.000002 0.966849 0.255348
1762813618.407265186 -0.915988 0.764335 0.098999 -0.000003 0.000003 0.966475 0.256760
1762813618.427382708 -0.920471 0.767116 0.098998 -0.000002 -0.000001 0.966320 0.257344
1762813618.447913885 -0.924928 0.769835 0.098998 -0.000000 -0.000000 0.966199 0.257798
1762813618.524795055 -0.929347 0.772559 0.098997 0.000001 0.000000 0.966060 0.258319
1762813618.552108765 -0.933786 0.775285 0.098997 0.000000 -0.000000 0.965930 0.258802
1762813618.632871389 -0.938237 0.778015 0.098997 0.000000 -0.000000 0.965808 0.259258
1762813618.653481960 -0.942705 0.780750 0.098997 0.000003 0.000001 0.965695 0.259679
1762813618.674034595 -0.947114 0.783495 0.098997 0.000001 -0.000000 0.965554 0.260204
1762813618.755448341 -0.951518 0.786241 0.098997 0.000002 -0.000000 0.965413 0.260726
1762813618.777606964 -0.955708 0.788936 0.098998 -0.000002 0.000000 0.965233 0.261392
1762813618.863761902 -0.959875 0.791550 0.098997 0.000001 -0.000001 0.965101 0.261878
1762813618.885151863 -0.963978 0.794320 0.098993 0.000016 -0.000019 0.964832 0.262867
1762813618.909239531 -0.968117 0.797211 0.098993 0.000008 -0.000012 0.964504 0.264067
1762813618.991981268 -0.972140 0.799876 0.098998 -0.000002 0.000001 0.964294 0.264836
1762813619.014707565 -0.976183 0.802586 0.098998 -0.000002 0.000001 0.964064 0.265669
1762813619.095544577 -0.980261 0.805407 0.098998 -0.000003 0.000000 0.963774 0.266721
1762813619.121147394 -0.984194 0.808339 0.098998 -0.000004 0.000000 0.963342 0.268276
1762813619.143902779 -0.988113 0.811263 0.098999 -0.000005 -0.000000 0.962922 0.269779
1762813619.227425337 -0.992025 0.814198 0.098999 -0.000005 0.000000 0.962500 0.271281
1762813619.249347925 -0.996128 0.817279 0.098998 -0.000005 0.000000 0.962068 0.272810
1762813619.338891745 -1.000252 0.820385 0.098998 -0.000005 0.000001 0.961638 0.274321
1762813619.360959530 -1.004367 0.823505 0.098998 -0.000005 0.000002 0.961206 0.275831
1762813619.391582489 -1.008473 0.826640 0.098998 -0.000004 0.000002 0.960771 0.277343
1762813619.484524012 -1.012571 0.829788 0.098998 -0.000004 0.000002 0.960333 0.278855
1762813619.505252123 -1.016659 0.832950 0.098998 -0.000004 0.000001 0.959893 0.280367
1762813619.595493555 -1.020738 0.836126 0.098998 -0.000004 0.000001 0.959450 0.281878
1762813619.616498947 -1.024809 0.839315 0.098998 -0.000004 0.000001 0.959005 0.283388
1762813619.647828341 -1.028872 0.842518 0.098998 -0.000004 0.000001 0.958558 0.284897
1762813619.729844809 -1.032926 0.845734 0.098998 -0.000004 0.000001 0.958109 0.286403
1762813619.752561092 -1.036972 0.848963 0.098998 -0.000004 0.000001 0.957659 0.287906
1762813619.836108446 -1.041010 0.852206 0.098998 -0.000003 0.000001 0.957207 0.289405
1762813619.856790781 -1.045043 0.855462 0.098998 -0.000002 0.000000 0.956754 0.290899
1762813619.877247095 -1.049066 0.858732 0.098998 -0.000002 0.000000 0.956298 0.292394
1762813619.961212635 -1.053080 0.862014 0.098998 -0.000001 0.000000 0.955840 0.293887
1762813619.982968569 -1.056828 0.865165 0.098998 -0.000002 0.000000 0.955357 0.295455
1762813620.064904928 -1.060595 0.868318 0.098998 -0.000001 0.000000 0.954894 0.296948
1762813620.085505724 -1.064484 0.871611 0.098998 -0.000001 0.000000 0.954399 0.298535
1762813620.108088493 -1.068455 0.874945 0.098997 -0.000000 -0.000000 0.953931 0.300027
1762813620.186105967 -1.072417 0.878292 0.098997 0.000000 -0.000000 0.953461 0.301515
1762813620.208061934 -1.076369 0.881650 0.098997 0.000001 -0.000000 0.952990 0.303003
1762813620.294185638 -1.080310 0.885021 0.098997 0.000001 -0.000000 0.952516 0.304490
1762813620.314759016 -1.084240 0.888403 0.098997 0.000001 -0.000001 0.952040 0.305975
1762813620.335055590 -1.088163 0.891815 0.098997 -0.000001 0.000001 0.951549 0.307499
1762813620.425157547 -1.092071 0.895252 0.098997 -0.000002 0.000002 0.951043 0.309060
1762813620.447258472 -1.095964 0.898703 0.098998 -0.000002 0.000002 0.950531 0.310630
1762813620.528023481 -1.099844 0.902168 0.098998 -0.000002 0.000002 0.950014 0.312207
1762813620.551582813 -1.103709 0.905647 0.098998 -0.000002 0.000002 0.949493 0.313789
1762813620.573010445 -1.107561 0.909141 0.098998 -0.000002 0.000003 0.948966 0.315377
1762813620.653460979 -1.111401 0.912648 0.098998 -0.000002 0.000003 0.948436 0.316970
1762813620.674484253 -1.115227 0.916170 0.098998 -0.000002 0.000003 0.947900 0.318568
1762813620.756234646 -1.119041 0.919706 0.098998 -0.000002 0.000004 0.947360 0.320169
1762813620.785357475 -1.122612 0.923111 0.098998 -0.000002 0.000003 0.946788 0.321857
1762813620.813446999 -1.126191 0.926509 0.098998 -0.000002 0.000003 0.946244 0.323453
1762813620.899267435 -1.129752 0.929921 0.098998 -0.000002 0.000004 0.945693 0.325062
1762813620.920543432 -1.133680 0.933292 0.098997 0.000001 0.000000 0.945437 0.325806
1762813620.999977827 -1.137678 0.936615 0.098997 0.000000 0.000000 0.945266 0.326300
1762813621.022252560 -1.141437 0.939824 0.098997 0.000000 0.000000 0.945040 0.326954
1762813621.048548698 -1.145212 0.942989 0.098997 0.000000 0.000000 0.944868 0.327450
1762813621.125433207 -1.148983 0.946156 0.098997 0.000001 0.000000 0.944697 0.327944
1762813621.148508072 -1.152758 0.949817 0.098998 -0.000001 0.000000 0.944111 0.329628
1762813621.234176159 -1.156562 0.953446 0.098998 -0.000002 0.000001 0.943597 0.331097
1762813621.254899502 -1.160355 0.957090 0.098999 -0.000004 0.000000 0.943077 0.332574
1762813621.275223255 -1.164136 0.960744 0.098998 -0.000003 0.000001 0.942556 0.334049
1762813621.355915070 -1.167902 0.964406 0.098998 -0.000003 -0.000000 0.942035 0.335516
1762813621.384443760 -1.171653 0.968068 0.098998 -0.000002 -0.000001 0.941518 0.336964
1762813621.468887091 -1.175386 0.971722 0.098998 -0.000002 -0.000001 0.941011 0.338377
1762813621.489755869 -1.178943 0.975339 0.098997 -0.000001 -0.000002 0.940392 0.340092
1762813621.510229588 -1.182451 0.978887 0.098997 -0.000002 -0.000002 0.939854 0.341576
1762813621.592545033 -1.185928 0.982333 0.098998 -0.000002 0.000000 0.939386 0.342860
1762813621.612968922 -1.189400 0.985844 0.098998 -0.000002 -0.000000 0.938878 0.344250
1762813621.694798708 -1.192872 0.989362 0.098998 -0.000003 0.000000 0.938379 0.345608
1762813621.715531349 -1.196690 0.992877 0.098998 -0.000002 -0.000001 0.938151 0.346225
1762813621.739274025 -1.200551 0.996381 0.098997 -0.000000 -0.000001 0.937981 0.346686
1762813621.823979855 -1.204383 0.999883 0.098997 0.000001 -0.000001 0.937795 0.347189
1762813621.845961571 -1.208179 1.003271 0.098998 -0.000001 -0.000001 0.937688 0.347479
1762813621.925728559 -1.211969 1.006622 0.098997 0.000003 -0.000000 0.937608 0.347693
1762813621.946789265 -1.215737 1.010314 0.098993 0.000012 0.000006 0.937207 0.348774
1762813621.967494488 -1.219082 1.014000 0.098998 -0.000003 0.000000 0.936524 0.350605
1762813622.045557022 -1.222541 1.017727 0.098998 -0.000002 0.000001 0.935903 0.352259
1762813622.072074175 -1.226124 1.021488 0.098998 -0.000001 0.000002 0.935365 0.353685
1762813622.170126677 -1.229672 1.025258 0.098998 -0.000002 0.000001 0.934810 0.355149
1762813622.192793131 -1.233199 1.029039 0.098998 -0.000003 0.000001 0.934245 0.356631
1762813622.213563919 -1.236710 1.032830 0.098999 -0.000003 0.000001 0.933675 0.358121
1762813622.292495251 -1.240213 1.036640 0.098998 -0.000001 -0.000001 0.933098 0.359622
1762813622.323040724 -1.243711 1.040503 0.098998 -0.000000 -0.000002 0.932489 0.361199
1762813622.403920412 -1.247199 1.044390 0.098998 -0.000001 -0.000003 0.931868 0.362796
1762813622.424442768 -1.250800 1.048092 0.098997 0.000001 -0.000001 0.931536 0.363650
1762813622.445582867 -1.254505 1.051729 0.098997 0.000001 -0.000000 0.931342 0.364145
1762813622.530453205 -1.258212 1.055370 0.098997 0.000001 -0.000000 0.931154 0.364627
1762813622.551992416 -1.261916 1.059014 0.098997 0.000001 -0.000000 0.930964 0.365111
1762813622.630368710 -1.265613 1.062662 0.098997 0.000000 -0.000000 0.930773 0.365598
1762813622.653927326 -1.268850 1.066652 0.098997 -0.000003 -0.000000 0.929900 0.367811
1762813622.675651789 -1.271761 1.070928 0.098997 -0.000003 -0.000000 0.928535 0.371246
1762813622.757433653 -1.274651 1.075300 0.098997 -0.000003 -0.000000 0.927099 0.374817
1762813622.780197382 -1.277513 1.079725 0.098997 -0.000003 -0.000000 0.925626 0.378440
1762813622.858669519 -1.280342 1.084191 0.098997 -0.000002 -0.000000 0.924125 0.382091
1762813622.879266500 -1.283137 1.088689 0.098997 -0.000002 -0.000001 0.922601 0.385755
1762813622.900237799 -1.285897 1.093218 0.098997 -0.000002 -0.000001 0.921057 0.389428
1762813622.978957891 -1.288623 1.097775 0.098997 -0.000001 -0.000001 0.919493 0.393107
1762813623.000099659 -1.291596 1.102157 0.098997 0.000003 -0.000000 0.918375 0.395711
1762813623.086971283 -1.294636 1.106472 0.098997 0.000002 0.000000 0.917396 0.397975
1762813623.108006239 -1.297652 1.110793 0.098997 0.000002 0.000000 0.916416 0.400226
1762813623.129327059 -1.300453 1.114954 0.098997 0.000002 -0.000000 0.915398 0.402550
1762813623.212502241 -1.303241 1.119104 0.098997 0.000002 -0.000000 0.914405 0.404801
1762813623.234933615 -1.306193 1.123516 0.098998 0.000000 0.000003 0.913364 0.407144
1762813623.319451809 -1.309149 1.127969 0.098999 -0.000001 0.000004 0.912323 0.409471
1762813623.339936972 -1.312083 1.132442 0.098999 -0.000001 0.000004 0.911272 0.411805
1762813623.360386610 -1.314994 1.136933 0.098999 -0.000002 0.000005 0.910212 0.414142
1762813623.440467358 -1.317883 1.141442 0.098999 -0.000002 0.000005 0.909144 0.416482
1762813623.467316389 -1.320749 1.145970 0.098999 -0.000003 0.000006 0.908068 0.418824
1762813623.552102566 -1.323591 1.150515 0.098999 -0.000003 0.000007 0.906982 0.421170
1762813623.574951410 -1.326408 1.155079 0.098999 -0.000002 0.000006 0.905885 0.423524
1762813623.595887184 -1.329200 1.159660 0.098999 -0.000002 0.000005 0.904776 0.425887
1762813623.677199602 -1.331960 1.164252 0.098998 -0.000000 0.000003 0.903658 0.428256
1762813623.698272228 -1.334613 1.168829 0.098998 -0.000001 0.000003 0.902461 0.430771
1762813623.789374352 -1.337187 1.173398 0.098997 -0.000001 0.000001 0.901228 0.433344
1762813623.811648607 -1.339740 1.177950 0.098997 -0.000001 0.000000 0.900024 0.435841
1762813623.832179546 -1.342277 1.182442 0.098996 -0.000001 -0.000001 0.898890 0.438175
1762813623.921511650 -1.344865 1.186839 0.098998 -0.000000 0.000001 0.897928 0.440142
1762813623.943789005 -1.347692 1.191239 0.098998 0.000000 0.000000 0.897263 0.441496
1762813624.027175665 -1.350496 1.195584 0.098998 -0.000001 0.000000 0.896638 0.442765
1762813624.053308725 -1.353283 1.199951 0.098998 -0.000002 -0.000000 0.895994 0.444065
1762813624.083475828 -1.356059 1.204342 0.098998 -0.000002 0.000000 0.895339 0.445385
1762813624.182001829 -1.358824 1.208740 0.098998 -0.000003 0.000000 0.894683 0.446702
1762813624.204862356 -1.361460 1.212956 0.098998 -0.000001 0.000000 0.894059 0.447949
1762813624.285887718 -1.364049 1.217159 0.098998 -0.000001 0.000001 0.893408 0.449246
1762813624.305637360 -1.366627 1.221372 0.098998 -0.000001 0.000001 0.892755 0.450543
1762813624.327337027 -1.369194 1.225593 0.098998 -0.000001 0.000001 0.892100 0.451838
1762813624.416176796 -1.371749 1.229822 0.098998 -0.000001 0.000001 0.891444 0.453131
1762813624.436505079 -1.374494 1.234281 0.098998 -0.000001 0.000001 0.890833 0.454332
1762813624.520465136 -1.377190 1.238748 0.098998 -0.000001 0.000001 0.890176 0.455617
1762813624.540766001 -1.379714 1.243375 0.098998 -0.000002 0.000001 0.889171 0.457576
1762813624.560931444 -1.382142 1.248032 0.098998 -0.000002 0.000001 0.888072 0.459704
1762813624.641147852 -1.384546 1.252700 0.098998 -0.000002 0.000001 0.886967 0.461832
1762813624.669192791 -1.386928 1.257379 0.098998 -0.000002 0.000001 0.885857 0.463958
1762813624.761208534 -1.389288 1.262070 0.098998 -0.000002 0.000001 0.884742 0.466081
1762813624.786095858 -1.391625 1.266772 0.098998 -0.000002 0.000001 0.883622 0.468201
1762813624.806485415 -1.393940 1.271484 0.098998 -0.000002 0.000001 0.882498 0.470317
1762813624.894262314 -1.396232 1.276207 0.098998 -0.000002 0.000001 0.881368 0.472430
1762813624.920212269 -1.398501 1.280941 0.098998 -0.000002 0.000000 0.880235 0.474539
1762813625.011340618 -1.400747 1.285684 0.098998 -0.000002 0.000000 0.879096 0.476644
1762813625.038484573 -1.402971 1.290436 0.098998 -0.000002 0.000000 0.877954 0.478746
1762813625.059190750 -1.405170 1.295197 0.098998 -0.000003 0.000000 0.876807 0.480843
1762813625.135619402 -1.407346 1.299965 0.098998 -0.000004 0.000000 0.875655 0.482937
1762813625.157502174 -1.409500 1.304743 0.098998 -0.000005 0.000000 0.874502 0.485022
1762813625.238017797 -1.411634 1.309534 0.098998 -0.000005 -0.000000 0.873345 0.487102
1762813625.283408403 -1.414070 1.314249 0.098998 -0.000002 -0.000000 0.872698 0.488260
1762813625.305342436 -1.416563 1.318993 0.098998 -0.000003 -0.000000 0.872126 0.489282
1762813625.396569967 -1.419017 1.323729 0.098998 -0.000002 -0.000000 0.871526 0.490350
1762813625.420994043 -1.421479 1.328487 0.098998 -0.000000 -0.000001 0.870940 0.491390
1762813625.525944233 -1.424017 1.333306 0.098997 0.000003 0.000001 0.870425 0.492301
1762813625.547729254 -1.426528 1.337942 0.098992 0.000018 0.000005 0.870033 0.492993
1762813625.568439484 -1.428499 1.342372 0.098999 -0.000005 0.000002 0.869075 0.494681
1762813625.658153772 -1.430363 1.346782 0.098999 0.000000 0.000001 0.868023 0.496523
1762813625.687493563 -1.432413 1.351272 0.098998 0.000001 0.000003 0.867194 0.497971
1762813625.781378746 -1.434464 1.355779 0.098998 -0.000002 0.000004 0.866375 0.499395
1762813625.801780224 -1.436629 1.360541 0.098998 0.000000 0.000003 0.865529 0.500859
1762813625.822506189 -1.438778 1.365302 0.098999 -0.000003 0.000002 0.864689 0.502308
1762813625.950565100 -1.440894 1.370067 0.098999 -0.000003 0.000002 0.863828 0.503787
1762813625.975258350 -1.442992 1.374840 0.098999 -0.000002 0.000003 0.862962 0.505269
